collection_no,occurrences.class_name,occurrences.order_name,occurrences.family_name,occurrences.genus_reso,occurrences.genus_name,occurrences.species_reso,occurrences.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collections.country,collections.paleolatdec,collections.paleolngdec,collections.stage,collections.10mybin,collections.ma_max,collections.ma_min,collections.lithology1,collections.environment
1499,Bivalvia,Pectinoida,Pectinidae,,Camptonectes,,broenlundi,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1499,Bivalvia,Veneroida,Tancrediidae,,Tancredia,,magna,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1499,Polychaeta,Sedentarida,Serpulidae,,Ditrupa,,sp.,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1500,Bivalvia,Veneroida,Arcticidae,,Arctica,,syssollae,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1500,Bivalvia,Pectinoida,Pectinidae,,Camptonectes,,broenlundi,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1500,Bivalvia,Arcoida,,,Lopatinia,,callomoni,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1500,Bivalvia,Veneroida,Tancrediidae,,Tancredia,,magna,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1500,Polychaeta,Sedentarida,Serpulidae,,Ditrupa,,sp.,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1501,Bivalvia,Pectinoida,Pectinidae,,Camptonectes,,broenlundi,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1501,Bivalvia,Arcoida,,,Lopatinia,,callomoni,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1501,Bivalvia,Veneroida,Arcticidae,,Arctica,,syssollae,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1501,Bivalvia,Veneroida,Tancrediidae,,Tancredia,,magna,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1501,Bivalvia,Pterioida,,,Praebuchia,,kirghisensis,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1501,Polychaeta,Sedentarida,Serpulidae,,Ditrupa,,sp.,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1502,Bivalvia,Pectinoida,Pectinidae,,Camptonectes,,broenlundi,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1502,Bivalvia,Pterioida,Gryphaeidae,,Liostrea,,sp.,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1502,Bivalvia,Veneroida,Tancrediidae,,Tancredia,,magna,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1502,Bivalvia,Veneroida,Arcticidae,,Arctica,,syssollae,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1502,Bivalvia,Arcoida,,,Lopatinia,,callomoni,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1502,Polychaeta,Sedentarida,Serpulidae,,Ditrupa,,sp.,,,,,Greenland,54.99,11.29,Oxfordian,"Jurassic 5",161.200,155.700,sandstone,"transition zone/lower shoreface"
1504,Bivalvia,Pterioida,Gryphaeidae,,Nanogyra,,nana,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,grainstone,"sand shoal"
1504,Bivalvia,Pterioida,Gryphaeidae,,Deltoideum,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,grainstone,"sand shoal"
1504,Bivalvia,Pectinoida,Pectinidae,,Radulopecten,,varians,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,grainstone,"sand shoal"
1504,Bivalvia,Veneroida,Tancrediidae,,Tancredia,,subplanata,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,grainstone,"sand shoal"
1504,Gastropoda,,,,Bourguetia,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,grainstone,"sand shoal"
1505,Bivalvia,Pectinoida,Pectinidae,,Radulopecten,,varians,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,grainstone,"sand shoal"
1505,Bivalvia,Pholadomyoida,Pleuromyidae,,Pleuromya,,uniformis,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,grainstone,"sand shoal"
1505,Bivalvia,Veneroida,Mactromyidae,,Mactromya,,aceste,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,grainstone,"sand shoal"
1505,Bivalvia,Veneroida,Quenstedtiidae,,Quenstedtia,,gibbosa,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,grainstone,"sand shoal"
1505,Echinoidea,Cassiduloida,,,Nucleolites,,scutatus,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,grainstone,"sand shoal"
1506,Bivalvia,Pholadomyoida,Pleuromyidae,,Pleuromya,,uniformis,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"shallow subtidal indet."
1506,Echinoidea,Cassiduloida,,,Nucleolites,,scutatus,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"shallow subtidal indet."
1506,Gastropoda,Architaenioglossa,Ampullinidae,,Ampullina,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"shallow subtidal indet."
1507,Bivalvia,Arcoida,Cucullaeidae,,Cucullaea,,contracta,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"shallow subtidal indet."
1507,Bivalvia,Mytiloida,Mytilidae,,Mytilus,,varians,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"shallow subtidal indet."
1507,Bivalvia,Mytiloida,Mytilidae,,Mytilus,cf.,edulis,,Mytilus,cf.,ungulatus,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"shallow subtidal indet."
1507,Bivalvia,Pterioida,Gryphaeidae,,Nanogyra,,nana,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"shallow subtidal indet."
1507,Bivalvia,Pterioida,Gryphaeidae,,Deltoideum,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"shallow subtidal indet."
1507,Bivalvia,Trigonioida,Trigoniidae,,Myophorella,,clavellata,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"shallow subtidal indet."
1507,Bivalvia,Trigonioida,Trigoniidae,,Myophorella,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"shallow subtidal indet."
1507,Bivalvia,Veneroida,Arcticidae,,Isocyprina,cf.,simplex,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"shallow subtidal indet."
1507,Bivalvia,Pholadomyoida,Pleuromyidae,,Pleuromya,,uniformis,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"shallow subtidal indet."
1507,Gastropoda,,Pleurotomariidae,,Bathrotomaria,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"shallow subtidal indet."
1507,Gastropoda,,Pseudomelaniidae,,Pseudomelania,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"shallow subtidal indet."
1507,Gastropoda,Architaenioglossa,Ampullinidae,,Ampullina,informal,"sp. A",,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"shallow subtidal indet."
1507,Gastropoda,Architaenioglossa,Ampullinidae,,Ampullina,informal,"sp. C",,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"shallow subtidal indet."
1507,Gastropoda,Architaenioglossa,Ampullinidae,,Ampullina,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"shallow subtidal indet."
1508,Bivalvia,Pterioida,Isognomonidae,,Isognomon,,subplanum,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,siltstone,offshore
1508,Bivalvia,Pterioida,Isognomonidae,,Isognomon,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,siltstone,offshore
1508,Bivalvia,Pectinoida,Pectinidae,,Radulopecten,,fibrosus,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,siltstone,offshore
1508,Bivalvia,Pterioida,Gryphaeidae,,Nanogyra,,nana,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,siltstone,offshore
1508,Bivalvia,Pterioida,Gryphaeidae,,Deltoideum,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,siltstone,offshore
1508,Bivalvia,Pterioida,Ostreidae,,Lopha,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,siltstone,offshore
1508,Bivalvia,Trigonioida,Trigoniidae,,Myophorella,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,siltstone,offshore
1508,Bivalvia,Pholadomyoida,Pleuromyidae,,Pleuromya,,uniformis,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,siltstone,offshore
1508,Gastropoda,,Pleurotomariidae,,Bathrotomaria,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,siltstone,offshore
1508,Gastropoda,Architaenioglossa,Ampullinidae,,Ampullina,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,siltstone,offshore
1555,Bivalvia,Arcoida,Cucullaeidae,,Cucullaea,,contracta,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Bivalvia,Mytiloida,Mytilidae,,Mytilus,,varians,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Bivalvia,Pterioida,Isognomonidae,,Isognomon,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Bivalvia,Pectinoida,Pectinidae,,Radulopecten,,fibrosus,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Bivalvia,Pterioida,Gryphaeidae,,Nanogyra,,nana,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Bivalvia,Pterioida,Ostreidae,,Ostrea,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Bivalvia,Pterioida,Ostreidae,,Actinostreon,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Bivalvia,Veneroida,Cardiidae,,Protocardia,,dyonisea,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Bivalvia,Trigonioida,Trigoniidae,,Myophorella,,clavellata,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Bivalvia,Veneroida,Arcticidae,,Anisocardia,,isocardioides,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Bivalvia,Pholadomyoida,Pleuromyidae,,Pleuromya,,uniformis,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Gastropoda,,Pleurotomariidae,,Bathrotomaria,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Gastropoda,,Pseudomelaniidae,,Pseudomelania,,heddingtonensis,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Gastropoda,Archaeogastropoda,,,Obornella,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Gastropoda,,Littorinidae,,Littorina,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1555,Dasycladophyceae,Dasycladales,Diploporaceae,,Diplopora,,versipora,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1556,Bivalvia,Pholadomyoida,Pleuromyidae,,Pleuromya,,uniformis,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1556,Bivalvia,Pterioida,Isognomonidae,,Isognomon,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1556,Bivalvia,Trigonioida,Trigoniidae,,Myophorella,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1556,Bivalvia,Pterioida,Ostreidae,,Actinostreon,,solitarium,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1556,Bivalvia,Pterioida,Gryphaeidae,,Nanogyra,,nana,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1557,Bivalvia,Trigonioida,Trigoniidae,,Myophorella,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1557,Bivalvia,Carditoida,Astartidae,,Astarte,,contejeani,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1557,Bivalvia,Mytiloida,Mytilidae,,Modiolus,,ungulatus,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1557,Bivalvia,Arcoida,Cucullaeidae,,Cucullaea,,contracta,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1557,Bivalvia,Pterioida,Bakevelliidae,,Gervillella,,aviculoides,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1557,Bivalvia,Limoida,Limidae,,Plagiostoma,,rigidum,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1557,Bivalvia,Pterioida,Gryphaeidae,,Nanogyra,,nana,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1557,Bivalvia,Pterioida,Gryphaeidae,,Praeexogyra,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1557,Bivalvia,Pectinoida,Pectinidae,,Camptonectes,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1557,Bivalvia,Pectinoida,Pectinidae,,Chlamys,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1557,Gastropoda,,,,Bourguetia,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,wackestone,"offshore shelf"
1558,Bivalvia,Arcoida,Cucullaeidae,,Cucullaea,,contracta,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Pterioida,Bakevelliidae,,Gervillella,,aviculoides,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Mytiloida,Mytilidae,,Modiolus,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Pterioida,Pinnidae,,Pinna,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Trigonioida,Trigoniidae,,Myophorella,,clavellata,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Pectinoida,Pectinidae,,Chlamys,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Pectinoida,Pectinidae,,Radulopecten,,varians,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Pectinoida,Pectinidae,,Radulopecten,,fibrosus,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Pterioida,Gryphaeidae,,Nanogyra,,nana,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Pterioida,Ostreidae,,Actinostreon,,solitarium,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Pterioida,Gryphaeidae,,Deltoideum,,delta,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Pterioida,Isognomonidae,,Isognomon,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Limoida,Limidae,,Plagiostoma,,rigidum,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Pectinoida,Plicatulidae,,Plicatula,,weymouthiana,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Veneroida,Arcticidae,,Isocyprina,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Veneroida,Arcticidae,,Isocyprina,,glabra,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Veneroida,Arcticidae,,Isocyprina,cf.,simplex,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Veneroida,Arcticidae,,Isocyprina,,cyreniformis,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Veneroida,Arcticidae,,Anisocardia,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Veneroida,Arcticidae,,Anisocardia,,isocardioides,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Veneroida,Ungulinidae,,Diplodonta,,rotundata,,Lucina,,rotundata,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Carditoida,Astartidae,,Astarte,,morini,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Carditoida,Astartidae,,Astarte,,nummus,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Carditoida,Astartidae,,Astarte,,contejeani,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Carditoida,Astartidae,,Astarte,cf.,curvirostris,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Carditoida,Astartidae,,Nicaniella,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Carditoida,Astartidae,,Neocrassina,,ovata,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Veneroida,Sowerbyidae,,Sowerbya,,triangularis,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Veneroida,Tancrediidae,,Corbicella,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Carditoida,Astartidae,,Opis,,curvirostra,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Carditoida,Astartidae,,Opis,,corallina,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Bivalvia,Pholadomyoida,Pleuromyidae,,Pleuromya,,uniformis,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Gastropoda,,Pseudomelaniidae,,Pseudomelania,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Gastropoda,Sorbeoconcha,Procerithiidae,,Procerithium,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Gastropoda,,Littorinidae,,Littorina,,muricata,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Gastropoda,,Pleurotomariidae,,Bathrotomaria,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Echinoidea,Cassiduloida,,,Nucleolites,,scutatus,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1558,Echinoidea,Salenioida,,,Acrosalenia,,decorata,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1559,Bivalvia,Pterioida,Isognomonidae,,Isognomon,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1559,Bivalvia,Carditoida,Astartidae,,Astarte,,morini,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1559,Bivalvia,Veneroida,Arcticidae,,Anisocardia,,isocardioides,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1559,Bivalvia,Veneroida,Arcticidae,,Isocyprina,,glabra,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1559,Bivalvia,Carditoida,Astartidae,,Astarte,cf.,curvirostris,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1559,Bivalvia,Carditoida,Astartidae,,Astarte,,nummus,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1559,Bivalvia,Carditoida,Astartidae,,Astarte,cf.,contjeani,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1559,Bivalvia,Veneroida,Arcticidae,,Isocyprina,,cyreniformis,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1559,Bivalvia,Veneroida,Ungulinidae,,Diplodonta,,rotundata,,Lucina,,rotundata,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
1559,Bivalvia,Pterioida,Pteriidae,,Pteria,,sp.,,,,,"United Kingdom",41.39,7.83,Oxfordian,"Jurassic 5",161.200,155.700,packstone,"offshore shelf"
